source,page_type,notice_title,notice_date,company,license_no,business,province,license_prefix,notice_url,year
工信部,注销公示,关于拟注销深圳市优品投资顾问有限公司等 208家企业跨地区增值电信业务经营许可的公示,2024-09-02,广州星禾信息科技有限公司,B2-20194391,国内多方通信服务业务、国内呼叫中心业务、信息服务业务（不含互联网信息服务）,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=384,2024
工信部,注销公示,关于拟注销深圳市优品投资顾问有限公司等 208家企业跨地区增值电信业务经营许可的公示,2024-09-02,北京马可智道国际营销咨询有限公司,B2-20194396,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=384,2024
工信部,注销公示,关于拟注销深圳市优品投资顾问有限公司等 208家企业跨地区增值电信业务经营许可的公示,2024-09-02,四川众恒创科技有限公司,B2-20194401,国内呼叫中心业务,四川,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=384,2024
工信部,注销公示,关于拟注销深圳市优品投资顾问有限公司等 208家企业跨地区增值电信业务经营许可的公示,2024-09-02,北京智合大方科技有限公司,B2-20194402,国内多方通信服务业务、国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=384,2024
工信部,注销公示,关于拟注销深圳市优品投资顾问有限公司等 208家企业跨地区增值电信业务经营许可的公示,2024-09-02,网经科技（苏州）有限公司,B2-20194404,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=384,2024
工信部,注销公示,关于拟注销深圳市优品投资顾问有限公司等 208家企业跨地区增值电信业务经营许可的公示,2024-09-02,北京钧韬企业管理有限公司,B2-20194406,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=384,2024
工信部,注销公示,关于拟注销深圳市优品投资顾问有限公司等 208家企业跨地区增值电信业务经营许可的公示,2024-09-02,苏州京东工品汇信息科技有限公司,B2-20194407,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=384,2024
工信部,注销公示,关于拟注销深圳市优品投资顾问有限公司等 208家企业跨地区增值电信业务经营许可的公示,2024-09-02,安徽云略信息技术有限公司,B2-20194408,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=384,2024
工信部,注销公示,关于拟注销深圳市优品投资顾问有限公司等 208家企业跨地区增值电信业务经营许可的公示,2024-09-02,北京易通信博信息技术有限公司,B2-20194410,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=384,2024
工信部,注销公示,关于拟注销深圳市优品投资顾问有限公司等 208家企业跨地区增值电信业务经营许可的公示,2024-09-02,四川顺势汇付信息技术有限公司,B2-20194411,国内呼叫中心业务,四川,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=384,2024
工信部,注销公示,关于拟注销深圳市优品投资顾问有限公司等 208家企业跨地区增值电信业务经营许可的公示,2024-09-02,陕西智音网络信息服务有限公司,B2-20194414,国内呼叫中心业务,陕西,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=384,2024
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2024)第25批,2024-08-13,上海迈睿数智营销服务有限公司,合字B2-20240390,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=377,2024
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2024)第25批,2024-08-13,贵州艾比利通信发展有限公司,B1.B2-20200957,国内呼叫中心业务,贵州,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=377,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,大运盈通（北京）数码科技有限公司,B2-20090157,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,山东开创集团股份有限公司,B1.B2-20140337,互联网数据中心业务、国内呼叫中心业务、信息服务业务（不含互联网信息服务）,山东,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,厦门翔通信息科技有限公司,B2-20192839,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,福建,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,龙成云财会软件开发有限公司,B1.B2-20193290,固定网国内数据传送业务、互联网数据中心业务、国内互联网虚拟专用网业务、互联网接入服务业务、国内呼叫中心业务、信息服务业务（不含互联网信息服务）,未知,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,渔哥科技有限公司,B2-20193291,国内甚小口径终端地球站通信业务、国内呼叫中心业务、信息服务业务（不含互联网信息服务）,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,山东摩通物联网有限公司,B1.B2-20193294,国内互联网虚拟专用网业务、国内多方通信服务业务、互联网接入服务业务、国内呼叫中心业务、信息服务业务（不含互联网信息服务）,山东,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,智慧城市通信集团有限公司,B2-20193298,国内多方通信服务业务、国内呼叫中心业务、信息服务业务（不含互联网信息服务）,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,北京石成鑫教育咨询有限公司,B2-20193301,国内多方通信服务业务、国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,斯润天朗（北京）科技有限公司,B2-20193310,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,北京环球优路教育科技股份有限公司,B2-20193311,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,广州市核心信息科技有限公司,B2-20193313,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,杭州帅帅科技有限公司,B2-20193314,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,深圳市中网百通科技有限公司,B2-20193327,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,陕西瑞斯企业管理咨询有限公司,B2-20193341,国内呼叫中心业务,陕西,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,上海保见数据科技有限公司,B1.B2-20193342,国内互联网虚拟专用网业务、国内多方通信服务业务、国内呼叫中心业务、信息服务业务（不含互联网信息服务）,上海,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,湖南励为中讯信息技术有限公司,B2-20193347,国内呼叫中心业务,湖南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,四川紫书生活家互联科技有限责任公司,B2-20193349,国内呼叫中心业务,四川,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,合肥圆融信息科技有限公司,B2-20193350,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,广东斯灵通科技有限公司,B2-20193351,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,武汉星河千帆文化传媒有限公司,B2-20193353,国内呼叫中心业务,湖北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,江苏联合人才服务有限公司,B2-20193354,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,重庆星拥月互联网科技有限公司,B2-20193355,国内呼叫中心业务,重庆,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,泰安泰山宝信息服务有限公司,B2-20193357,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,西安中融联合商务信息咨询有限公司,B2-20193364,国内呼叫中心业务,陕西,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,深圳市宜鼎信用管理有限公司,B2-20193370,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,凯青（上海）信息科技有限公司,B2-20193372,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,深圳市金帝梵珠宝首饰有限公司,B2-20193380,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,陕西艾瑞声信息科技有限公司,B2-20193385,国内呼叫中心业务,陕西,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,合肥泰网网络通信技术服务有限公司,B2-20193386,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,上海国麟科技有限公司,B2-20090308,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,贵州鑫昌电子商务有限公司,B2-20193440,国内呼叫中心业务,贵州,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,北京魅丽时光科技有限公司,B2-20193465,国内多方通信服务业务、国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,三传木信用管理有限公司,B2-20193466,国内多方通信服务业务、国内呼叫中心业务、信息服务业务（不含互联网信息服务）,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,武汉聚通达楚云科技有限公司,B2-20193467,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,湖北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,北京康冠世纪光电科技有限公司,B2-20193484,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,广州盈鼎信息技术有限公司,B2-20193488,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,广东友源信息科技有限公司,B2-20193489,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,上海准效营销策划有限公司,B2-20193490,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,宜春市远创科技发展有限公司,B2-20193491,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,广东鸿会信息咨询有限公司,B2-20193492,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,浙江捷铭资产管理有限公司,B2-20193493,国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,连邦网络科技服务南通有限公司,B2-20193497,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,禹鼎汇保理有限公司,B2-20193500,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,北京广和视点广告传媒有限公司,B2-20193501,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,深圳市长鑫盛通科技有限公司,B2-20193507,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,广州恒普通信科技有限公司,B2-20193508,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,安徽明融信息技术服务有限公司,B2-20193513,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,山东信商卓越财盈互联网信息服务有限公司,B2-20193515,国内呼叫中心业务,山东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,深圳市安腾达科技有限公司,B2-20193541,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,新联协同通信技术（北京）有限公司,B2-20193572,国内多方通信服务业务、国内呼叫中心业务、信息服务业务（不含互联网信息服务）,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,武汉投咖网络科技有限公司,B2-20193575,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,湖北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,许昌佚丰网络科技有限公司,B2-20193578,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,甘肃天奇网络科技有限公司,B2-20193579,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,甘肃,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,武汉众智互通科技有限公司,B2-20193583,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,湖北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,上海炜阳信息技术有限公司,B2-20193584,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,上海执为网络科技有限公司,B2-20193595,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,四川丰汇达企业管理咨询有限公司,B2-20193598,国内呼叫中心业务,四川,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,成都昕维软件有限公司,B2-20193599,国内呼叫中心业务,四川,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,河北林和文化传播有限公司,B2-20193601,国内呼叫中心业务,河北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,广州迈鼎信息技术有限公司,B2-20193603,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,北京翼畅翔信息服务有限公司,B2-20193611,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,安徽艺客影视文化传媒有限公司,B2-20193612,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,四川中讯辉信息科技有限公司,B2-20193617,国内呼叫中心业务,四川,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,重庆柯宏科技有限公司,B2-20193623,国内呼叫中心业务,重庆,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,江苏天天付支付科技有限公司,B2-20193624,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,广州仓语科技有限公司,B2-20193625,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,盐城梦迈科技有限公司,B2-20193626,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,安徽弘信企业管理咨询有限公司,B2-20193635,国内呼叫中心业务,安徽,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,江苏凌卓科技服务有限公司,B2-20193637,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,注销公示,关于拟注销大运盈通（北京）数码科技有限公司等 196家企业跨地区增值电信业务经营许可的公示,2024-08-19,石家庄友酷信息技术有限公司,B2-20193641,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=380,2024
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2024)第24批,2024-08-08,天津暖暖科技有限公司,B2-20242293,国内呼叫中心业务,天津,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=376,2024
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2024)第24批,2024-08-08,浙江云乎科技有限公司,B2-20242294,国内多方通信服务业务国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=376,2024
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2024)第24批,2024-08-08,北京奇游科技有限公司,B2-20242295,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=376,2024
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2024)第24批,2024-08-08,星际通信（北京）有限公司,B2-20242296,国内多方通信服务业务国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=376,2024
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2024)第24批,2024-08-08,北京八方聚米科技有限公司,B2-20242297,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=376,2024
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2024)第24批,2024-08-08,尊锐（南通）电子商务有限公司,合字B2-20240353,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=376,2024
